sample,time_s,rpm,crank_phase_deg,cylinder,bank
260269,5.901791383,14338.825,577.163147,4,A
260306,5.902630385,14339.776,649.347473,9,B
260343,5.903469388,14340.727,1.536548,0,A
260380,5.904308390,14341.676,73.730415,5,B
260417,5.905147392,14342.626,145.929062,1,A
260453,5.905963719,14343.549,216.180984,6,B
260490,5.906802721,14344.497,288.389038,2,A
260527,5.907641723,14345.443,360.601898,7,B
260564,5.908480726,14346.391,432.819489,3,A
260601,5.909319728,14347.338,505.041870,8,B
260638,5.910158730,14348.283,577.268982,4,A
260675,5.910997732,14349.228,649.500916,9,B
260712,5.911836735,14350.172,1.737547,0,A
260748,5.912653061,14351.090,72.026413,5,B
260785,5.913492063,14352.034,144.272446,1,A
260822,5.914331066,14352.977,216.523209,6,B
260859,5.915170068,14353.918,288.778717,2,A
260896,5.916009070,14354.859,361.038971,7,B
260933,5.916848073,14355.802,433.303955,3,A
260970,5.917687075,14356.740,505.573700,8,B
261007,5.918526077,14357.682,577.848145,4,A
261043,5.919342404,14358.595,648.173767,9,B
261080,5.920181406,14359.533,0.457577,0,A
261117,5.921020408,14360.472,72.746086,5,B
261154,5.921859410,14361.408,145.039322,1,A
261191,5.922698413,14362.346,217.337265,6,B
261228,5.923537415,14363.281,289.639923,2,A
261265,5.924376417,14364.217,361.947296,7,B
261301,5.925192744,14365.127,432.304932,3,A
261338,5.926031746,14366.061,504.621582,8,B
261375,5.926870748,14366.994,576.942932,4,A
261412,5.927709751,14367.928,649.268982,9,B
261449,5.928548753,14368.860,1.599759,0,A
261486,5.929387755,14369.792,73.935204,5,B
261522,5.930204082,14370.698,144.320145,1,A
261559,5.931043084,14371.629,216.664841,6,B
261596,5.931882086,14372.560,289.014221,2,A
261633,5.932721088,14373.489,361.368286,7,B
261670,5.933560091,14374.418,433.727020,3,A
261706,5.934376417,14375.320,504.134613,8,B
261743,5.935215420,14376.249,576.502563,4,A
261780,5.936054422,14377.176,648.875183,9,B
261817,5.936893424,14378.103,1.252502,0,A
261854,5.937732426,14379.029,73.634460,5,B
261890,5.938548753,14379.929,144.064621,1,A
261927,5.939387755,14380.854,216.455780,6,B
261964,5.940226757,14381.777,288.851593,2,A
262001,5.941065760,14382.702,361.252045,7,B
262038,5.941904762,14383.625,433.657135,3,A
262074,5.942721088,14384.521,504.109802,8,B
262111,5.943560091,14385.444,576.524048,4,A
262148,5.944399093,14386.365,648.942993,9,B
262185,5.945238095,14387.286,1.366516,0,A
262222,5.946077098,14388.206,73.794693,5,B
262258,5.946893424,14389.101,144.269791,1,A
262295,5.947732426,14390.021,216.707092,6,B
262332,5.948571429,14390.938,289.149017,2,A
262369,5.949410431,14391.855,361.595581,7,B
262405,5.950226757,14392.747,432.088531,3,A
262442,5.951065760,14393.664,504.544189,8,B
262479,5.951904762,14394.580,577.004456,4,A
262516,5.952743764,14395.494,649.469360,9,B
262553,5.953582766,14396.410,1.938828,0,A
262589,5.954399093,14397.299,72.454094,5,B
262626,5.955238095,14398.213,144.932663,1,A
262663,5.956077098,14399.126,217.415817,6,B
262700,5.956916100,14400.038,289.903564,2,A
262736,5.957732426,14400.925,360.436584,7,B
262773,5.958571429,14401.835,432.933411,3,A
262810,5.959410431,14402.746,505.434784,8,B
262847,5.960249433,14403.656,577.940796,4,A
262883,5.961065760,14404.541,648.491516,9,B
262920,5.961904762,14405.449,1.006520,0,A
262957,5.962743764,14406.357,73.526093,5,B
262993,5.963560091,14407.240,144.090073,1,A
263030,5.964399093,14408.146,216.618652,6,B
263067,5.965238095,14409.053,289.151794,2,A
263104,5.966077098,14409.959,361.689514,7,B
263140,5.966893424,14410.840,432.271118,3,A
263177,5.967732426,14411.744,504.817841,8,B
263214,5.968571429,14412.648,577.369080,4,A
263251,5.969410431,14413.551,649.924866,9,B
263287,5.970226757,14414.429,0.524075,0,A
263324,5.971065760,14415.331,73.088837,5,B
263361,5.971904762,14416.233,145.658142,1,A
263397,5.972721088,14417.109,216.270462,6,B
263434,5.973560091,14418.009,288.848724,2,A
263471,5.974399093,14418.909,361.431488,7,B
263507,5.975215420,14419.783,432.056915,3,A
263544,5.976054422,14420.682,504.648621,8,B
263581,5.976893424,14421.579,577.244873,4,A
263618,5.977732426,14422.477,649.845581,9,B
263654,5.978548753,14423.349,0.488509,0,A
263691,5.979387755,14424.245,73.098160,5,B
263728,5.980226757,14425.141,145.712326,1,A
263764,5.981043084,14426.011,216.368256,6,B
263801,5.981882086,14426.905,288.991302,2,A
263838,5.982721088,14427.799,361.618866,7,B
263874,5.983537415,14428.667,432.287811,3,A
263911,5.984376417,14429.560,504.924225,8,B
263948,5.985215420,14430.451,577.565125,4,A
263984,5.986031746,14431.318,648.247070,9,B
264021,5.986870748,14432.209,0.896831,0,A
264058,5.987709751,14433.099,73.551071,5,B
264094,5.988526077,14433.964,144.245972,1,A
264131,5.989365079,14434.853,216.909042,6,B
264168,5.990204082,14435.740,289.576599,2,A
264204,5.991020408,14436.604,360.284424,7,B
264241,5.991859410,14437.490,432.960785,3,A
264278,5.992698413,14438.377,505.641602,8,B
264314,5.993514739,14439.239,576.362366,4,A
264351,5.994353741,14440.124,649.051941,9,B
264388,5.995192744,14441.009,1.746034,0,A
264424,5.996009070,14441.869,72.479668,5,B
264461,5.996848073,14442.752,145.182510,1,A
264498,5.997687075,14443.634,217.889801,6,B
264534,5.998503401,14444.492,288.636292,2,A
264571,5.999342404,14445.374,361.352356,7,B
264607,6.000158730,14446.231,432.107361,3,A
264644,6.000997732,14447.110,504.832153,8,B
264681,6.001836735,14447.990,577.561401,4,A
264717,6.002653061,14448.846,648.329224,9,B
264754,6.003492063,14449.724,1.067154,0,A
264791,6.004331066,14450.602,73.809532,5,B
264827,6.005147392,14451.455,144.590134,1,A
264864,6.005986395,14452.331,217.341217,6,B
264900,6.006802721,14453.184,288.130310,2,A
264937,6.007641723,14454.059,360.890076,7,B
264974,6.008480726,14454.934,433.654266,3,A
265010,6.009297052,14455.783,504.456085,8,B
265047,6.010136054,14456.658,577.228943,4,A
265083,6.010952381,14457.507,648.039246,9,B
265120,6.011791383,14458.379,0.820762,0,A
265157,6.012630385,14459.251,73.606689,5,B
265193,6.013446712,14460.099,144.429642,1,A
265230,6.014285714,14460.969,217.224228,6,B
265266,6.015102041,14461.814,288.055603,2,A
265303,6.015941043,14462.685,360.858795,7,B
265340,6.016780045,14463.552,433.666412,3,A
265376,6.017596372,14464.396,504.510406,8,B
265413,6.018435374,14465.264,577.326660,4,A
265449,6.019251701,14466.108,648.179016,9,B
265486,6.020090703,14466.974,1.003848,0,A
265523,6.020929705,14467.839,73.833031,5,B
265559,6.021746032,14468.682,144.698029,1,A
265596,6.022585034,14469.544,217.535797,6,B
265632,6.023401361,14470.386,288.409149,2,A
265669,6.024240363,14471.248,361.255493,7,B
265705,6.025056689,14472.088,432.137207,3,A
265742,6.025895692,14472.949,504.992096,8,B
265779,6.026734694,14473.810,577.851379,4,A
265815,6.027551020,14474.647,648.745605,9,B
265852,6.028390023,14475.507,1.613391,0,A
265888,6.029206349,14476.344,72.515938,5,B
265925,6.030045351,14477.202,145.392273,1,A
265961,6.030861678,14478.038,216.303116,6,B
265998,6.031700680,14478.895,289.187958,2,A
266034,6.032517007,14479.729,360.107117,7,B
266071,6.033356009,14480.584,433.000458,3,A
266108,6.034195011,14481.439,505.898132,8,B
266144,6.035011338,14482.272,576.829712,4,A
266181,6.035850340,14483.126,649.735901,9,B
266217,6.036666667,14483.958,0.675756,0,A
266254,6.037505669,14484.811,73.590401,5,B
266290,6.038321995,14485.641,144.538498,1,A
266327,6.039160998,14486.491,217.461609,6,B
266363,6.039977324,14487.320,288.417938,2,A
266400,6.040816327,14488.171,361.349518,7,B
266436,6.041632653,14488.998,432.314056,3,A
266473,6.042471655,14489.848,505.254059,8,B
266509,6.043287982,14490.674,576.226807,4,A
266546,6.044126984,14491.521,649.175293,9,B
266582,6.044943311,14492.347,0.156225,0,A
266619,6.045782313,14493.193,73.113083,5,B
266655,6.046598639,14494.017,144.102219,1,A
266692,6.047437642,14494.862,217.067490,6,B
266728,6.048253968,14495.685,288.064819,2,A
266765,6.049092971,14496.529,361.038452,7,B
266801,6.049909297,14497.350,432.043945,3,A
266838,6.050748299,14498.194,505.025970,8,B
266874,6.051564626,14499.014,576.039612,4,A
266911,6.052403628,14499.855,649.030029,9,B
266947,6.053219955,14500.674,0.051775,0,A
266984,6.054058957,14501.516,73.050537,5,B
267020,6.054875283,14502.332,144.080429,1,A
267057,6.055714286,14503.172,217.087540,6,B
267093,6.056530612,14503.988,288.125549,2,A
267130,6.057369615,14504.827,361.140991,7,B
267166,6.058185941,14505.642,432.187073,3,A
267203,6.059024943,14506.479,505.210846,8,B
267239,6.059841270,14507.293,576.265015,4,A
267276,6.060680272,14508.129,649.297119,9,B
267312,6.061496599,14508.941,0.359374,0,A
267349,6.062335601,14509.775,73.399742,5,B
267385,6.063151927,14510.587,144.470078,1,A
267422,6.063990930,14511.421,217.518723,6,B
267458,6.064807256,14512.231,288.597107,2,A
267495,6.065646259,14513.062,361.654022,7,B
267531,6.066462585,14513.872,432.740448,3,A
267568,6.067301587,14514.703,505.805634,8,B
267604,6.068117914,14515.512,576.900085,4,A
267641,6.068956916,14516.341,649.973511,9,B
267677,6.069773243,14517.146,1.075976,0,A
267713,6.070589569,14517.953,72.182396,5,B
267750,6.071428571,14518.780,145.268112,1,A
267786,6.072244898,14519.585,216.382523,6,B
267823,6.073083900,14520.411,289.476440,2,A
267859,6.073900227,14521.215,360.598846,7,B
267896,6.074739229,14522.040,433.700989,3,A
267932,6.075555556,14522.843,504.831360,8,B
267969,6.076394558,14523.667,577.941711,4,A
268005,6.077210884,14524.468,649.080017,9,B
268041,6.078027211,14525.269,0.222299,0,A
268078,6.078866213,14526.090,73.344826,5,B
268114,6.079682540,14526.890,144.495041,1,A
268151,6.080521542,14527.711,217.625717,6,B
268187,6.081337868,14528.508,288.783875,2,A
268224,6.082176871,14529.328,361.922699,7,B
268260,6.082993197,14530.125,433.088745,3,A
268296,6.083809524,14530.922,504.258728,8,B
268333,6.084648526,14531.738,577.409668,4,A
268369,6.085464853,14532.534,648.587524,9,B
268406,6.086303855,14533.351,1.746638,0,A
268442,6.087120181,14534.145,72.932396,5,B
268478,6.087936508,14534.938,144.122040,1,A
268515,6.088775510,14535.753,217.293213,6,B
268551,6.089591837,14536.544,288.490723,2,A
268588,6.090430839,14537.357,361.669983,7,B
268624,6.091247166,14538.148,432.875366,3,A
268660,6.092063492,14538.938,504.084625,8,B
268697,6.092902494,14539.750,577.275940,4,A
268733,6.093718821,14540.539,648.493042,9,B
268770,6.094557823,14541.350,1.692383,0,A
268806,6.095374150,14542.137,72.917297,5,B
268842,6.096190476,14542.924,144.146072,1,A
268879,6.097029478,14543.731,217.357437,6,B
268915,6.097845805,14544.519,288.594025,2,A
268952,6.098684807,14545.325,361.813416,7,B
268988,6.099501134,14546.110,433.057800,3,A
269024,6.100317460,14546.894,504.306030,8,B
269061,6.101156463,14547.698,577.537354,4,A
269097,6.101972789,14548.481,648.793396,9,B
269133,6.102789116,14549.264,0.053211,0,A
269170,6.103628118,14550.067,73.296478,5,B
269206,6.104444444,14550.848,144.564087,1,A
269243,6.105283447,14551.649,217.815323,6,B
269279,6.106099773,14552.430,289.090668,2,A
269315,6.106916100,14553.209,360.369843,7,B
269352,6.107755102,14554.010,433.632965,3,A
269388,6.108571429,14554.787,504.919861,8,B
269424,6.109387755,14555.564,576.210571,4,A
269461,6.110226757,14556.362,649.485535,9,B
269497,6.111043084,14557.138,0.783971,0,A
269533,6.111859410,14557.914,72.086197,5,B
269570,6.112698413,14558.711,145.372986,1,A
269606,6.113514739,14559.484,216.682907,6,B
269643,6.114353741,14560.279,289.977600,2,A
269679,6.115170068,14561.053,361.295197,7,B
269715,6.115986395,14561.825,432.616608,3,A
269752,6.116825397,14562.618,505.923065,8,B
269788,6.117641723,14563.390,577.252136,4,A
269824,6.118458050,14564.159,648.584961,9,B
269861,6.119297052,14564.950,1.903170,0,A
269897,6.120113379,14565.720,73.243645,5,B
269933,6.120929705,14566.489,144.587875,1,A
269970,6.121768707,14567.278,217.917831,6,B
270006,6.122585034,14568.045,289.269684,2,A
270042,6.123401361,14568.812,360.625305,7,B
270079,6.124240363,14569.600,433.966949,3,A
270115,6.125056689,14570.365,505.330200,8,B
270151,6.125873016,14571.131,576.697144,4,A
270187,6.126689342,14571.895,648.067871,9,B
270224,6.127528345,14572.680,1.425042,0,A
270260,6.128344671,14573.443,72.803352,5,B
270296,6.129160998,14574.206,144.185410,1,A
270333,6.130000000,14574.989,217.554184,6,B
270369,6.130816327,14575.750,288.943787,2,A
270405,6.131632653,14576.511,360.337128,7,B
270442,6.132471655,14577.291,433.717499,3,A
270478,6.133287982,14578.051,505.118408,8,B
270514,6.134104308,14578.810,576.523010,4,A
270551,6.134943311,14579.590,649.914917,9,B
270587,6.135759637,14580.347,1.327084,0,A
270623,6.136575964,14581.104,72.742928,5,B
270659,6.137392290,14581.859,144.162491,1,A
270696,6.138231293,14582.637,217.569778,6,B
270732,6.139047619,14583.392,288.996826,2,A
270768,6.139863946,14584.146,360.427582,7,B
270805,6.140702948,14584.920,433.846375,3,A
270841,6.141519274,14585.673,505.284607,8,B
270877,6.142335601,14586.427,576.726562,4,A
270913,6.143151927,14587.179,648.172180,9,B
270950,6.143990930,14587.951,1.606211,0,A
270986,6.144807256,14588.701,73.059288,5,B
271022,6.145623583,14589.451,144.516037,1,A
271059,6.146462585,14590.222,217.961533,6,B
271095,6.147278912,14590.971,289.425720,2,A
271131,6.148095238,14591.719,360.893585,7,B
271167,6.148911565,14592.467,432.365112,3,A
271204,6.149750567,14593.233,505.825775,8,B
271240,6.150566893,14593.980,577.304688,4,A
271276,6.151383220,14594.726,648.787292,9,B
271312,6.152199546,14595.472,0.273554,0,A
271349,6.153038549,14596.236,73.749336,5,B
271385,6.153854875,14596.980,145.242981,1,A
271421,6.154671202,14597.724,216.740265,6,B
271457,6.155487528,14598.467,288.241180,2,A
271494,6.156326531,14599.229,361.732025,7,B
271530,6.157142857,14599.970,433.240326,3,A
271566,6.157959184,14600.710,504.752258,8,B
271602,6.158775510,14601.451,576.267822,4,A
271639,6.159614512,14602.211,649.773682,9,B
271675,6.160430839,14602.950,1.296556,0,A
271711,6.161247166,14603.688,72.823067,5,B
271747,6.162063492,14604.426,144.353195,1,A
271784,6.162902494,14605.183,217.874023,6,B
271820,6.163718821,14605.920,289.411469,2,A
271856,6.164535147,14606.654,360.952515,7,B
271892,6.165351474,14607.391,432.497162,3,A
271928,6.166167800,14608.125,504.045441,8,B
271965,6.167006803,14608.879,577.584900,4,A
272001,6.167823129,14609.613,649.140442,9,B
272037,6.168639456,14610.346,0.699549,0,A
272073,6.169455782,14611.077,72.262268,5,B
272110,6.170294785,14611.828,145.816574,1,A
272146,6.171111111,14612.560,217.386551,6,B
272182,6.171927438,14613.290,288.960114,2,A
272218,6.172743764,14614.020,360.537231,7,B
272254,6.173560091,14614.748,432.117950,3,A
272291,6.174399093,14615.496,505.690735,8,B
272327,6.175215420,14616.225,577.278687,4,A
272363,6.176031746,14616.951,648.870178,9,B
272399,6.176848073,14617.678,0.465220,0,A
272435,6.177664399,14618.403,72.063835,5,B
272472,6.178503401,14619.149,145.654999,1,A
272508,6.179319728,14619.874,217.260818,6,B
272544,6.180136054,14620.597,288.870178,2,A
272580,6.180952381,14621.320,360.483093,7,B
272616,6.181768707,14622.043,432.099548,3,A
272653,6.182607710,14622.785,505.709015,8,B
272689,6.183424036,14623.506,577.332642,4,A
272725,6.184240363,14624.228,648.959778,9,B
272761,6.185056689,14624.947,0.590465,0,A
272797,6.185873016,14625.666,72.224670,5,B
272834,6.186712018,14626.404,145.852386,1,A
272870,6.187528345,14627.123,217.493729,6,B
272906,6.188344671,14627.841,289.138580,2,A
272942,6.189160998,14628.558,360.786957,7,B
272978,6.189977324,14629.274,432.438843,3,A
273014,6.190793651,14629.990,504.094238,8,B
273051,6.191632653,14630.725,577.743713,4,A
273087,6.192448980,14631.438,649.406189,9,B
273123,6.193265306,14632.153,1.072175,0,A
273159,6.194081633,14632.866,72.741661,5,B
273195,6.194897959,14633.579,144.414627,1,A
273231,6.195714286,14634.291,216.091095,6,B
273268,6.196553288,14635.021,289.762207,2,A
273304,6.197369615,14635.731,361.445740,7,B
273340,6.198185941,14636.442,433.132721,3,A
273376,6.199002268,14637.151,504.823212,8,B
273412,6.199818594,14637.859,576.517151,4,A
273448,6.200634921,14638.568,648.214600,9,B
273485,6.201473923,14639.295,1.907223,0,A
273521,6.202290249,14640.002,73.611671,5,B
273557,6.203106576,14640.709,145.319580,1,A
273593,6.203922902,14641.414,217.030945,6,B
273629,6.204739229,14642.119,288.745758,2,A
273665,6.205555556,14642.822,360.464050,7,B
273701,6.206371882,14643.526,432.185760,3,A
273738,6.207210884,14644.249,505.903351,8,B
273774,6.208027211,14644.952,577.632080,4,A
273810,6.208843537,14645.654,649.364197,9,B
273846,6.209659864,14646.354,1.099773,0,A
273882,6.210476190,14647.056,72.838783,5,B
273918,6.211292517,14647.755,144.581223,1,A
273954,6.212108844,14648.454,216.327087,6,B
273990,6.212925170,14649.152,288.076385,2,A
274027,6.213764172,14649.870,361.822266,7,B
274063,6.214580499,14650.567,433.578491,3,A
274099,6.215396825,14651.264,505.338135,8,B
274135,6.216213152,14651.960,577.101196,4,A
274171,6.217029478,14652.655,648.867615,9,B
274207,6.217845805,14653.351,0.637484,0,A
274243,6.218662132,14654.045,72.410744,5,B
274279,6.219478458,14654.738,144.187408,1,A
274316,6.220317460,14655.450,217.961395,6,B
274352,6.221133787,14656.142,289.744934,2,A
274388,6.221950113,14656.834,361.531860,7,B
274424,6.222766440,14657.524,433.322174,3,A
274460,6.223582766,14658.216,505.115875,8,B
274496,6.224399093,14658.904,576.912964,4,A
274532,6.225215420,14659.595,648.713379,9,B
274568,6.226031746,14660.282,0.517229,0,A
274604,6.226848073,14660.971,72.324425,5,B
274640,6.227664399,14661.658,144.134995,1,A
274677,6.228503401,14662.363,217.943802,6,B
274713,6.229319728,14663.049,289.761169,2,A
274749,6.230136054,14663.734,361.581909,7,B
274785,6.230952381,14664.419,433.406006,3,A
274821,6.231768707,14665.103,505.233459,8,B
274857,6.232585034,14665.787,577.064270,4,A
274893,6.233401361,14666.469,648.898376,9,B
274929,6.234217687,14667.150,0.735880,0,A
274965,6.235034014,14667.832,72.576698,5,B
275001,6.235850340,14668.513,144.420853,1,A
275037,6.236666667,14669.193,216.268341,6,B
275073,6.237482993,14669.872,288.119171,2,A
275110,6.238321995,14670.570,361.969299,7,B
275146,6.239138322,14671.249,433.826874,3,A
275182,6.239954649,14671.926,505.687744,8,B
275218,6.240770975,14672.603,577.551941,4,A
275254,6.241587302,14673.279,649.419495,9,B
275290,6.242403628,14673.955,1.290289,0,A
275326,6.243219955,14674.630,73.164421,5,B
275362,6.244036281,14675.305,145.041855,1,A
275398,6.244852608,14675.978,216.922592,6,B
275434,6.245668934,14676.650,288.806641,2,A
275470,6.246485261,14677.323,360.693970,7,B
275506,6.247301587,14677.995,432.584595,3,A
275542,6.248117914,14678.666,504.478485,8,B
275578,6.248934240,14679.337,576.375671,4,A
275614,6.249750567,14680.007,648.276184,9,B
275650,6.250566893,14680.677,0.179926,0,A
