Time_ms,Speed_kmh,RPM,Gear,Throttle,Brake,Steering,Lat_G,Long_G,Vert_G,FL_Comp,FR_Comp,RL_Comp,RR_Comp,Front_Slip,Rear_Slip,TC_Active,DriveTorque,Session_Id,Session_Timestamp_UTC,Physics_Hz,Test_Id,Track_Scene,Vehicle_Node_Path,Vehicle_Scene,Vehicle_Script,Setup_Schema_Version,Setup_JSON
2699,49.85,5497.6,1,1.000,0.000,0.000,0.183,0.601,-0.006,52.59,52.64,83.05,83.10,0.0024,0.1034,true,1343.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2708,50.02,5518.7,1,1.000,0.000,-0.000,-0.182,0.603,-0.006,52.62,52.57,83.12,83.08,0.0024,0.1037,true,1349.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2716,50.20,5540.3,1,1.000,0.000,0.000,0.181,0.605,-0.006,52.55,52.59,83.10,83.15,0.0024,0.1042,true,1356.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2724,50.38,5562.3,1,1.000,0.000,-0.000,-0.180,0.607,-0.006,52.57,52.52,83.18,83.13,0.0024,0.1046,true,1363.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2733,50.56,5584.7,1,1.000,0.000,0.000,0.178,0.610,-0.006,52.49,52.54,83.16,83.20,0.0024,0.1051,true,1369.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2741,50.74,5607.5,1,1.000,0.000,-0.000,-0.177,0.612,-0.007,52.51,52.47,83.23,83.19,0.0024,0.1056,true,1376.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2749,50.92,5630.6,1,1.000,0.000,0.000,0.175,0.615,-0.007,52.44,52.48,83.22,83.26,0.0024,0.1062,true,1383.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2758,51.10,5654.0,1,1.000,0.000,-0.000,-0.174,0.617,-0.007,52.45,52.40,83.30,83.25,0.0024,0.1068,true,1389.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2766,51.28,5677.7,1,1.000,0.000,0.000,0.172,0.620,-0.007,52.37,52.42,83.29,83.33,0.0024,0.1074,true,1396.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2774,51.47,5701.7,1,1.000,0.000,-0.000,-0.170,0.623,-0.007,52.38,52.33,83.37,83.32,0.0024,0.1080,true,1403.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2783,51.65,5726.0,1,1.000,0.000,0.000,0.168,0.625,-0.007,52.29,52.34,83.36,83.41,0.0024,0.1086,true,1410.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2791,51.84,5750.5,1,1.000,0.000,-0.000,-0.167,0.628,-0.007,52.30,52.25,83.45,83.40,0.0024,0.1092,true,1417.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2799,52.02,5775.3,1,1.000,0.000,0.000,0.165,0.631,-0.007,52.21,52.25,83.45,83.49,0.0024,0.1099,true,1423.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2808,52.21,5800.2,1,1.000,0.000,-0.000,-0.163,0.634,-0.007,52.20,52.16,83.53,83.49,0.0024,0.1105,true,1430.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2816,52.40,5825.4,1,1.000,0.000,0.000,0.161,0.637,-0.007,52.11,52.15,83.54,83.58,0.0024,0.1112,true,1437.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2824,52.58,5850.7,1,1.000,0.000,-0.000,-0.159,0.640,-0.007,52.10,52.06,83.62,83.58,0.0024,0.1118,true,1443.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2833,52.77,5876.3,1,1.000,0.000,0.000,0.157,0.642,-0.007,52.01,52.05,83.63,83.67,0.0025,0.1124,true,1450.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2841,52.96,5901.9,1,1.000,0.000,-0.000,-0.155,0.645,-0.007,51.99,51.95,83.72,83.68,0.0025,0.1131,true,1457.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2849,53.15,5927.8,1,1.000,0.000,0.000,0.153,0.648,-0.007,51.90,51.94,83.73,83.77,0.0025,0.1137,true,1463.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2858,53.35,5953.8,1,1.000,0.000,-0.000,-0.151,0.651,-0.007,51.88,51.84,83.83,83.79,0.0025,0.1143,true,1470.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2866,53.54,5979.9,1,1.000,0.000,0.000,0.149,0.654,-0.007,51.78,51.82,83.84,83.88,0.0025,0.1149,true,1477.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2874,53.73,6006.2,1,1.000,0.000,-0.000,-0.147,0.657,-0.007,51.76,51.72,83.94,83.90,0.0025,0.1156,true,1483.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2883,53.93,6032.6,1,1.000,0.000,0.000,0.145,0.660,-0.008,51.66,51.70,83.95,83.99,0.0025,0.1162,true,1490.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2891,54.12,6059.1,1,1.000,0.000,-0.000,-0.143,0.663,-0.008,51.63,51.59,84.05,84.01,0.0025,0.1168,true,1496.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2899,54.32,6085.8,1,1.000,0.000,0.000,0.141,0.666,-0.008,51.53,51.57,84.07,84.11,0.0025,0.1174,true,1503.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2908,54.51,6112.5,1,1.000,0.000,-0.000,-0.138,0.669,-0.008,51.50,51.47,84.17,84.13,0.0025,0.1180,true,1509.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2916,54.71,6139.3,1,1.000,0.000,0.000,0.136,0.672,-0.008,51.40,51.44,84.19,84.23,0.0025,0.1186,true,1516.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2924,54.91,6166.3,1,1.000,0.000,-0.000,-0.134,0.675,-0.008,51.37,51.33,84.29,84.25,0.0025,0.1191,true,1522.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2933,55.11,6193.4,1,1.000,0.000,0.000,0.132,0.678,-0.008,51.27,51.30,84.32,84.35,0.0025,0.1197,true,1529.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2941,55.31,6220.5,1,1.000,0.000,-0.000,-0.130,0.680,-0.008,51.23,51.20,84.41,84.38,0.0026,0.1203,true,1535.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2949,55.51,6247.8,1,1.000,0.000,0.000,0.128,0.683,-0.008,51.13,51.16,84.45,84.48,0.0026,0.1208,true,1542.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2958,55.71,6275.1,1,1.000,0.000,-0.000,-0.126,0.686,-0.008,51.09,51.06,84.54,84.51,0.0026,0.1214,true,1548.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2966,55.91,6302.6,1,1.000,0.000,0.000,0.124,0.689,-0.008,50.99,51.02,84.58,84.61,0.0026,0.1219,true,1555.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2974,56.12,6330.1,1,1.000,0.000,-0.000,-0.122,0.692,-0.008,50.95,50.92,84.67,84.64,0.0026,0.1225,true,1561.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2983,56.32,6357.8,1,1.000,0.000,0.000,0.120,0.695,-0.008,50.85,50.88,84.71,84.74,0.0026,0.1230,true,1568.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2991,56.53,6385.5,1,1.000,0.000,-0.000,-0.118,0.698,-0.008,50.81,50.78,84.81,84.78,0.0026,0.1235,true,1574.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
2999,56.73,6413.4,1,1.000,0.000,0.000,0.116,0.701,-0.008,50.71,50.74,84.84,84.87,0.0026,0.1241,true,1581.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
