Time_ms,Speed_kmh,RPM,Gear,Throttle,Brake,Steering,Lat_G,Long_G,Vert_G,FL_Comp,FR_Comp,RL_Comp,RR_Comp,Front_Slip,Rear_Slip,TC_Active,DriveTorque,Session_Id,Session_Timestamp_UTC,Physics_Hz,Test_Id,Track_Scene,Vehicle_Node_Path,Vehicle_Scene,Vehicle_Script,Setup_Schema_Version,Setup_JSON
833,13.43,4738.4,1,1.000,0.000,0.006,0.457,0.550,-0.005,57.21,57.37,72.28,72.44,0.0212,0.1446,true,1334.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
841,13.61,4738.4,1,1.000,0.000,-0.006,-0.290,0.627,-0.005,57.28,57.17,72.46,72.36,0.0139,0.1439,true,1207.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
849,13.75,4738.4,1,1.000,0.000,0.002,0.094,0.464,-0.004,57.07,57.06,72.54,72.53,0.0080,0.1148,true,925.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
858,13.87,4738.4,1,1.000,0.000,-0.001,0.002,0.427,-0.002,57.00,56.97,72.62,72.58,0.0048,0.1253,true,1186.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
866,14.01,4738.4,1,1.000,0.000,-0.001,-0.156,0.470,-0.001,57.00,56.94,72.64,72.58,0.0086,0.1188,true,836.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
874,14.13,4738.4,1,1.000,0.000,0.003,0.228,0.404,-0.003,56.92,56.99,72.57,72.64,0.0128,0.1391,true,1347.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
883,14.27,4738.4,1,1.000,0.000,-0.002,-0.331,0.489,-0.004,57.02,56.97,72.60,72.54,0.0162,0.1272,true,712.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
891,14.42,4738.4,1,1.000,0.000,0.006,0.416,0.492,-0.005,56.92,57.08,72.48,72.63,0.0173,0.1384,true,1257.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
899,14.55,4738.4,1,1.000,0.000,-0.005,-0.233,0.456,-0.005,57.03,56.95,72.60,72.52,0.0103,0.1364,true,1051.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
908,14.69,4738.4,1,1.000,0.000,0.001,0.002,0.478,-0.002,57.00,56.98,72.56,72.54,0.0045,0.1275,true,857.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
916,14.82,4738.4,1,1.000,0.000,0.001,0.092,0.427,-0.002,56.97,56.99,72.54,72.56,0.0053,0.1361,true,1192.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
924,14.96,4738.4,1,1.000,0.000,-0.001,-0.224,0.484,-0.003,57.03,56.98,72.55,72.50,0.0103,0.1272,true,797.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
933,15.15,4738.4,1,1.000,0.000,0.004,0.314,0.644,-0.005,56.94,57.06,72.46,72.57,0.0130,0.1468,true,1392.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
941,15.29,4738.4,1,1.000,0.000,-0.003,-0.263,0.468,-0.005,56.90,56.84,72.64,72.58,0.0121,0.1169,true,914.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
949,15.41,4738.4,1,1.000,0.000,0.003,0.236,0.415,-0.003,56.77,56.83,72.63,72.69,0.0128,0.1360,true,1352.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
958,15.56,4738.4,1,1.000,0.000,-0.002,-0.364,0.497,-0.004,56.85,56.76,72.69,72.61,0.0160,0.1262,true,758.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
966,15.71,4738.4,1,1.000,0.000,0.006,0.446,0.509,-0.006,56.71,56.86,72.58,72.73,0.0166,0.1397,true,1327.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
974,15.84,4738.4,1,1.000,0.000,-0.005,-0.242,0.461,-0.005,56.80,56.70,72.72,72.63,0.0097,0.1391,true,1113.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
983,15.99,4738.4,1,1.000,0.000,0.001,-0.003,0.497,-0.002,56.76,56.73,72.70,72.66,0.0043,0.1292,true,842.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
991,16.12,4738.4,1,1.000,0.000,0.001,0.090,0.433,-0.002,56.72,56.72,72.69,72.69,0.0048,0.1405,true,1290.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
999,16.26,4738.4,1,1.000,0.000,-0.001,-0.227,0.505,-0.003,56.77,56.71,72.69,72.64,0.0090,0.1305,true,783.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1008,16.45,4738.4,1,1.000,0.000,0.004,0.333,0.615,-0.005,56.67,56.78,72.62,72.72,0.0113,0.1444,true,1362.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1016,16.63,4738.4,1,1.000,0.000,-0.003,-0.179,0.620,-0.005,56.66,56.58,72.79,72.71,0.0072,0.1388,true,1258.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1024,16.83,4738.4,1,1.000,0.000,0.000,0.133,0.686,-0.006,56.48,56.43,72.90,72.85,0.0067,0.1364,true,1325.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1033,17.00,4738.4,1,1.000,0.000,-0.002,-0.098,0.588,-0.008,56.29,56.15,73.13,72.99,0.0077,0.1262,true,1326.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1041,17.13,4738.4,1,1.000,0.000,-0.000,0.033,0.443,-0.006,56.08,55.97,73.27,73.16,0.0060,0.1281,true,1329.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1049,17.28,4738.4,1,1.000,0.000,-0.001,-0.214,0.506,-0.003,56.02,55.90,73.33,73.20,0.0083,0.1219,true,862.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1058,17.48,4738.4,1,1.000,0.000,0.003,0.315,0.684,-0.004,55.89,55.95,73.26,73.32,0.0108,0.1423,true,1493.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1066,17.63,4738.4,1,1.000,0.000,-0.003,-0.258,0.483,-0.005,55.82,55.72,73.46,73.36,0.0098,0.1152,true,991.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1074,17.75,4738.4,1,1.000,0.000,0.002,0.213,0.431,-0.003,55.70,55.72,73.44,73.46,0.0102,0.1327,true,1398.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1083,17.90,4738.4,1,1.000,0.000,-0.002,-0.360,0.512,-0.004,55.78,55.68,73.48,73.38,0.0133,0.1259,true,826.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1091,18.06,4738.4,1,1.000,0.000,0.005,0.439,0.536,-0.006,55.67,55.82,73.34,73.48,0.0137,0.1400,true,1400.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1099,18.20,4738.4,1,1.000,0.000,-0.004,-0.222,0.471,-0.005,55.78,55.69,73.45,73.37,0.0078,0.1422,true,1228.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1108,18.35,4738.4,1,1.000,0.000,0.001,-0.021,0.526,-0.002,55.78,55.74,73.41,73.37,0.0039,0.1321,true,839.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1116,18.57,4738.4,1,1.000,0.000,0.001,0.145,0.732,-0.003,55.75,55.77,73.37,73.39,0.0047,0.1449,true,1413.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1124,18.71,4738.4,1,1.000,0.000,-0.002,-0.132,0.483,-0.006,55.64,55.56,73.54,73.46,0.0078,0.1181,true,1075.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1133,18.85,4738.4,1,1.000,0.000,0.001,0.147,0.457,-0.003,55.55,55.52,73.56,73.54,0.0061,0.1276,true,1257.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1141,18.99,4738.4,1,1.000,0.000,-0.002,-0.292,0.496,-0.004,55.61,55.48,73.59,73.47,0.0096,0.1253,true,963.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1149,19.12,4738.4,1,1.000,0.000,0.003,0.306,0.439,-0.006,55.52,55.60,73.47,73.55,0.0109,0.1368,true,1320.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1158,19.27,4738.4,1,1.000,0.000,-0.002,-0.374,0.515,-0.005,55.67,55.59,73.48,73.41,0.0121,0.1313,true,866.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1166,19.48,4738.4,1,1.000,0.000,0.005,0.425,0.719,-0.006,55.58,55.75,73.33,73.49,0.0121,0.1452,true,1422.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1174,19.63,4738.4,1,1.000,0.000,-0.003,-0.237,0.481,-0.005,55.57,55.51,73.54,73.48,0.0082,0.1268,true,1203.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1183,19.77,4738.4,1,1.000,0.000,0.001,0.226,0.479,-0.003,55.49,55.49,73.54,73.54,0.0076,0.1304,true,1141.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1191,19.91,4738.4,1,1.000,0.000,-0.003,-0.327,0.486,-0.005,55.58,55.42,73.61,73.46,0.0098,0.1302,true,1053.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1199,20.05,4738.4,1,1.000,0.000,0.003,0.341,0.469,-0.005,55.51,55.54,73.49,73.52,0.0105,0.1340,true,1150.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1208,20.19,4738.4,1,1.000,0.000,-0.003,-0.376,0.491,-0.005,55.65,55.50,73.53,73.39,0.0112,0.1332,true,1021.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1216,20.33,4738.4,1,1.000,0.000,0.003,0.374,0.465,-0.006,55.58,55.66,73.39,73.46,0.0112,0.1374,true,1173.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1224,20.48,4738.4,1,1.000,0.000,-0.003,-0.391,0.501,-0.005,55.74,55.62,73.43,73.31,0.0114,0.1350,true,979.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1233,20.61,4738.4,1,1.000,0.000,0.004,0.379,0.461,-0.005,55.67,55.78,73.29,73.39,0.0112,0.1404,true,1222.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1241,20.76,4738.4,1,1.000,0.000,-0.002,-0.393,0.516,-0.005,55.83,55.74,73.33,73.25,0.0112,0.1360,true,927.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1249,20.90,4738.4,1,1.000,0.000,0.004,0.385,0.466,-0.005,55.75,55.89,73.20,73.33,0.0109,0.1439,true,1311.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1258,21.05,4738.4,1,1.000,0.000,-0.002,-0.384,0.523,-0.005,55.90,55.84,73.26,73.20,0.0107,0.1382,true,911.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1266,21.20,4738.4,1,1.000,0.000,0.004,0.387,0.502,-0.004,55.81,55.96,73.15,73.30,0.0105,0.1453,true,1311.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1274,21.35,4738.4,1,1.000,0.000,-0.002,-0.362,0.518,-0.004,55.93,55.87,73.25,73.19,0.0100,0.1382,true,954.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1283,21.49,4738.4,1,1.000,0.000,0.004,0.357,0.470,-0.004,55.83,55.96,73.16,73.29,0.0099,0.1426,true,1240.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1291,21.65,4738.4,1,1.000,0.000,-0.002,-0.373,0.530,-0.004,55.96,55.89,73.24,73.18,0.0101,0.1368,true,913.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1299,21.82,4738.4,1,1.000,0.000,0.004,0.385,0.597,-0.004,55.85,55.99,73.15,73.28,0.0099,0.1449,true,1356.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1308,21.97,4738.4,1,1.000,0.000,-0.002,-0.317,0.512,-0.004,55.89,55.81,73.31,73.24,0.0088,0.1323,true,1031.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1316,22.12,4738.4,1,1.000,0.000,0.003,0.320,0.480,-0.003,55.78,55.85,73.28,73.35,0.0087,0.1369,true,1236.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1324,22.27,4738.4,1,1.000,0.000,-0.002,-0.361,0.522,-0.004,55.87,55.75,73.37,73.26,0.0094,0.1333,true,979.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1333,22.41,4738.4,1,1.000,0.000,0.003,0.352,0.467,-0.004,55.76,55.84,73.29,73.37,0.0095,0.1401,true,1309.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1341,22.56,4738.4,1,1.000,0.000,-0.002,-0.376,0.539,-0.004,55.88,55.77,73.36,73.26,0.0097,0.1349,true,917.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1349,22.78,4738.4,1,1.000,0.000,0.004,0.392,0.747,-0.005,55.76,55.87,73.26,73.37,0.0095,0.1448,true,1426.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1358,22.93,4738.4,1,1.000,0.000,-0.002,-0.241,0.501,-0.005,55.69,55.59,73.51,73.42,0.0069,0.1257,true,1194.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1366,23.08,4738.4,1,1.000,0.000,0.001,0.252,0.499,-0.003,55.56,55.55,73.54,73.53,0.0067,0.1294,true,1199.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1374,23.23,4738.4,1,1.000,0.000,-0.002,-0.330,0.507,-0.004,55.61,55.43,73.65,73.48,0.0082,0.1298,true,1110.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1383,23.37,4738.4,1,1.000,0.000,0.002,0.338,0.491,-0.004,55.51,55.51,73.57,73.57,0.0086,0.1332,true,1201.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1391,23.52,4738.4,1,1.000,0.000,-0.002,-0.364,0.513,-0.004,55.61,55.43,73.64,73.47,0.0089,0.1328,true,1078.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1399,23.67,4738.4,1,1.000,0.000,0.003,0.360,0.489,-0.005,55.52,55.55,73.53,73.57,0.0089,0.1362,true,1217.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1408,23.82,4738.4,1,1.000,0.000,-0.002,-0.371,0.523,-0.004,55.64,55.49,73.60,73.45,0.0090,0.1344,true,1041.2,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1416,23.96,4738.4,1,1.000,0.000,0.003,0.360,0.485,-0.005,55.54,55.61,73.48,73.55,0.0088,0.1385,true,1255.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1424,24.12,4738.4,1,1.000,0.000,-0.002,-0.370,0.536,-0.004,55.67,55.55,73.55,73.43,0.0088,0.1352,true,996.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1433,24.26,4738.4,1,1.000,0.000,0.003,0.354,0.478,-0.005,55.56,55.66,73.44,73.53,0.0086,0.1409,true,1323.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1441,24.42,4738.4,1,1.000,0.000,-0.002,-0.366,0.553,-0.004,55.68,55.60,73.51,73.43,0.0086,0.1358,true,939.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1449,24.64,4738.4,1,1.000,0.000,0.003,0.374,0.742,-0.005,55.56,55.69,73.42,73.54,0.0083,0.1436,true,1420.3,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1458,24.79,4738.4,1,1.000,0.000,-0.002,-0.210,0.513,-0.005,55.49,55.42,73.65,73.58,0.0062,0.1285,true,1255.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1466,24.95,4738.4,1,1.000,0.000,0.001,0.228,0.518,-0.003,55.38,55.36,73.69,73.68,0.0054,0.1302,true,1184.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1474,25.10,4738.4,1,1.000,0.000,-0.002,-0.307,0.515,-0.004,55.41,55.24,73.81,73.64,0.0068,0.1310,true,1163.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1483,25.25,4738.4,1,1.000,0.000,0.002,0.317,0.512,-0.004,55.31,55.31,73.73,73.73,0.0073,0.1325,true,1178.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1491,25.40,4738.4,1,1.000,0.000,-0.002,-0.343,0.516,-0.004,55.40,55.22,73.81,73.65,0.0077,0.1332,true,1153.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1499,25.55,4738.4,1,1.000,0.000,0.002,0.344,0.513,-0.005,55.30,55.33,73.71,73.73,0.0077,0.1344,true,1174.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1508,25.70,4738.4,1,1.000,0.000,-0.002,-0.352,0.520,-0.005,55.40,55.25,73.78,73.64,0.0078,0.1346,true,1143.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1516,25.86,4738.4,1,1.000,0.000,0.002,0.349,0.514,-0.005,55.31,55.36,73.67,73.72,0.0077,0.1355,true,1176.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1524,26.01,4738.4,1,1.000,0.000,-0.002,-0.352,0.524,-0.005,55.42,55.29,73.75,73.62,0.0077,0.1352,true,1133.7,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1533,26.16,4738.4,1,1.000,0.000,0.002,0.347,0.515,-0.005,55.33,55.39,73.64,73.71,0.0076,0.1361,true,1185.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1541,26.32,4738.4,1,1.000,0.000,-0.002,-0.349,0.529,-0.005,55.43,55.31,73.72,73.61,0.0075,0.1353,true,1124.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1549,26.47,4738.4,1,1.000,0.000,0.002,0.344,0.515,-0.005,55.33,55.41,73.63,73.70,0.0074,0.1364,true,1201.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1558,26.63,4738.4,1,1.000,0.000,-0.002,-0.346,0.535,-0.005,55.43,55.33,73.71,73.61,0.0074,0.1352,true,1111.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1566,26.78,4738.4,1,1.000,0.000,0.002,0.341,0.514,-0.005,55.33,55.42,73.62,73.71,0.0072,0.1367,true,1225.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1574,26.94,4738.4,1,1.000,0.000,-0.002,-0.344,0.542,-0.005,55.43,55.34,73.70,73.62,0.0072,0.1349,true,1093.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1583,27.09,4738.4,1,1.000,0.000,0.002,0.337,0.511,-0.005,55.32,55.42,73.62,73.72,0.0071,0.1372,true,1260.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1591,27.25,4738.4,1,1.000,0.000,-0.002,-0.343,0.551,-0.005,55.41,55.34,73.70,73.63,0.0071,0.1347,true,1067.1,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1599,27.40,4738.4,1,1.000,0.000,0.003,0.333,0.505,-0.005,55.30,55.41,73.63,73.73,0.0070,0.1380,true,1310.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1608,27.56,4738.4,1,1.000,0.000,-0.002,-0.341,0.563,-0.005,55.39,55.33,73.71,73.65,0.0070,0.1345,true,1028.8,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1616,27.71,4738.4,1,1.000,0.000,0.003,0.335,0.514,-0.005,55.27,55.40,73.64,73.76,0.0068,0.1395,true,1386.0,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1624,27.88,4738.4,1,1.000,0.000,-0.001,-0.330,0.563,-0.005,55.35,55.30,73.73,73.68,0.0067,0.1358,true,1041.4,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1633,28.03,4738.4,1,1.000,0.000,0.003,0.326,0.506,-0.005,55.23,55.36,73.67,73.79,0.0066,0.1393,true,1346.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1641,28.20,4739.3,1,1.000,0.000,-0.001,-0.332,0.576,-0.005,55.32,55.27,73.75,73.71,0.0066,0.1346,true,993.6,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1649,28.42,4738.9,1,1.000,0.000,0.003,0.338,0.743,-0.005,55.19,55.33,73.70,73.83,0.0065,0.1409,true,1458.9,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1658,28.57,4738.7,1,1.000,0.000,-0.001,-0.224,0.532,-0.006,55.10,55.06,73.93,73.88,0.0055,0.1275,true,1256.5,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
